Id,Text
"471188","@Yura Ivanov: Вы не в [теме](https://ru.wikipedia.org/wiki/%D0%98%D0%B7%D0%B1%D1%8B%D1%82%D0%BE%D1%87%D0%BD%D1%8B%D0%B5_%D1%87%D0%B8%D1%81%D0%BB%D0%B0)."
"476855","Вот так всегда, хотел тупо получить исходик сайта, в а витоге тако геморой.


Блин ну почему всегда так трудно объяснить от и до как что сделать. Блин почему если у меня спрашивают что то то я в разжеванном виде все рассказываю, а другие вокруг ходят по пол часа и толком ничего не обхъсняют, БЕСИТ!!!!!!!!!!!!"
"23071","Бля а как это сделать. В смысле выташить аватар по id . Подскожите пожалуйста а то все ебусь да не как не получается."
"24657","Ну с эклипсом глюков хватает."
"37375","Спасибо за ответ"
"67092","А если я наберу адрес в адресной строке, а не перейду по ссылке? - реферер пустой будет.

Свичи уже запрещено использовать? - Нет, можно, но такие свичи - говнокод в чистом виде, и это не только мое мнение, нет.

Кэп здесь: реферер пустой, а значит пришли не по ссылке, а значит ошибка."
"67155","не судите строго"
"202846","вам [сюда][1]


  [1]: http://ya.ru"
"236005","lolwut :(("
"243407","Artuska ты вообще мимо касы, иди куда шел."
"244993","Возможно в следующем году вы дойдёте до изучения харварных локов, и возможно хоть тогда ты что-то поймёшь. 

Для затравочки - free() отрабатывает быстрее, чем мютекс. А теперь подумай, зачем мутекс там, где он нахрен не нужен - только из-за твоего неосиляторства.

Далее, если бы ты осилил ещё чуть больше матчасть - ты бы понял, что размер объектов ВСЕГДА имеет значение, в любой задаче, где автор задаётся вопросом ""быстроты"". Пока студенты этим не задаются, но будет время, возможно, и у тебя.

Я уже говорил, есть 2 типа программистов: получил фейл - впилил мютекс и получил фейл - врубил мозг."
"245544","@Михаил М, причем тут негатив? Где тут негатив, с цитатками мне пожалуйста. Код явное говно, ваш отвечайна наплёл вам фуфла.

@VladD, т.е. ты отвечать не будешь? А ну да, никто же знает, что такое sar - глупышек можно надурить.

Про твой уровень мне даже говорить смешно, вопрос его мне не интересен - мне интересно лишь то, что ты написал говно, ибо вопрос его говно. Это гуглится за 3минуты, абсалютно нулевый это сделает за 10минут - значит автор жалкий студент-халявщик, за которого я гуглить не собираюь.

Но это не даёт тебе повода при мне нести тотальную ересь."
"252767","ты что куришь?"
"276982","Эх жаль, что не в культурной столице живу, а начальник точно до 25 не отпустит. Так бы приехал на конференцию, а будет ли проводиться запись этой самой конференции и заливка на видеохостинг. Было бы интересно послушать. Да и Perl рулит!"
"283933","Сейчас вряд ли - рынок слишком перегрет в пользу соискателей. Некоторые конторы совсем  уж школьников берут из-за нехватки  кадров"
"293744","забудте про MySQLi, изучайте PDO"
"325517","@Алексей1010, судя по всему вам надо начинать с нуля, с учебников по программированию самого начального уровня... Вы не понимаете элементарных вещей, тыкаетесь наугад, даже по коду видно, что вы не понимаете что и зачем пишете. Что-то объяснять пока нет базовых знаний смысла не имеет :("
"345451","вернуло дофига много, терминал захлебнулся. очередь я дропнул    `postsuper -d ALL` но ничего не понял =("
"379612","http://tsya.ru"
"416580","Надо - вырази..."
"432691","Я часть программы написал, а дальше не понимаю. Предлагаешь сидеть сложа руки"
"440430","А зачем вам такая организация именно в России? Думаете, именно в этом причина неудволетворённости стандартами, что злые буржуины их разрабатывают? Сдаётся мне, дело совсем не в этом..."
"440930","А предоплата? Я просто так говно троллей не трогаю."
"441702","можно начать с такого запроса: http://lmgtfy.com/?q=how+to+write+window+manager"
"452748","Относится еще как, и мне тоже не интересно что вы тут забыли."
"471817","вы на грубость нарываетесь своей некомпетентностью"
"476798","Возможный дубликат вопроса: [Как получить содержимое сайта через php?](http://ru.stackoverflow.com/questions/448426/%d0%9a%d0%b0%d0%ba-%d0%bf%d0%be%d0%bb%d1%83%d1%87%d0%b8%d1%82%d1%8c-%d1%81%d0%be%d0%b4%d0%b5%d1%80%d0%b6%d0%b8%d0%bc%d0%be%d0%b5-%d1%81%d0%b0%d0%b9%d1%82%d0%b0-%d1%87%d0%b5%d1%80%d0%b5%d0%b7-php)"
"39896","Выводите, разрешаю =)"
"90500","@Palmervan, если у человека свой дизайн, то кто-то должен будет его внедрить в ту же джумлу. В любом случае при такой постановке вопроса не вижу смысла самому во всем разбираться."
"142383","если ты не замечял когда пишешь код там есть строчки(протри глаза)"
"148174","прежде чем выпендриваться, придурок, напряг бы свои мозги http://jsfiddle.net/bbZzf/1/"
"164418","@Vfvtnjd я тут! Спор говно, Шрек аля тролль oracle."
"194477","Рекомендую всё это удалить, еще раз обдумать задачу и написать код заново. Если получится такой же бред - наймите программиста."
"196592","Теперь меня мучает вопрос - зачем ставить куку на полчаса? Хоть один пример использования... )"
"199139","Шарик - ты балбес."
"234385","Минус вопросу за простыню ПХП-говнокода."
"237622","http://lmgtfy.com/?q=jquery+%D1%80%D0%B0%D1%81%D0%BF%D0%B5%D1%87%D0%B0%D1%82%D0%B0%D1%82%D1%8C+div"
"245217","У меня такое ощущение, что это какой-то бот, ибо его ответы - шаблонное фуфло. Открываем гугл, вводим шаблоны - шаблоны зло в первых строчках, вводим ""треды"" - получем локи, и какой ответ от него не возьми - одно фуфло.


Либо это адепт библии студента С++ курса в недовузе, ибо ""макросы зло"", примитивное представление о памяти, устройстве цпу, ""клал я не перфоманс"", вера в профайлер и прочее - типичные примеры студенческого дна. Пичаль, грусть - разочарование."
"253398"," [Просто ссыль][1]


  [1]: http://www.youtube.com/watch?v=q7CKr0da8DE"
"388234","@xTIGRx, выключите компьютер и побейтесь головой об стенку, ибо при ваших-то проблемах совмещать в одном предложении ""GC"" и ""<последующий текст>"" чрезвычайно нелепо. И отныне вам запрещается это делать."
"437123","Android Studio это инструмент, одна из сред разработки под android. Для решения вашего вопроса вам нужно начинать разбираться в Java и Android API"
"442339","Вы лучше на вопрос ответьте"
"444854","ну минусовщики-стиратели, слабо на вопрос ответить? как заминусовать - так х..м тыкать мастаки..."
"464685","@jfs но зачем таскать с собой все библиотеки? Неужели нельзя это обойти? Почему все работает на прыщах? Привычный формат - это когда на линупсе пакетный менеджер юзаем, а на венде все хреначим в зборочку, хоть pip на венде тоже есть? Тем более, красноглазы разродились wheel."
"480443","Преподаватель с ВМК МГУ, шизик и маргинал, яркая личность."
"480511","А за что минус?"
"480568","Нет, это вы попробуйте: `XElement.Parse(""<html><body><ul class=foo><li><input type=checkbox checked>Hello, world!<li>Second line"");`"
"498559","@DobroBro Какое отношение к вашему вопросу имеет первый массив?! Почему бы вам в свой вопрос не включить сказку про Колобка?"
"500099","*""Коллекция содержит около 1 млн. объектов.""* Только линейного поиска по миллиону элементов автору вопроса и не хватало... Хватит уже вредительские ответы публиковать!"
"503296","@Bleser Чтобы метод вызвался последний раз, достаточно разбить свой компьютер!"
"505422","В смысле не добавлять данные, если я этого не сделаю то ListView будет пустым, просто странно такое слышать. Может все же немного подругому объясните вашу мысль"
"511145","какая литература? вы о  чем вообще, литератор?"
"543458","Говорят что уринотерапия тоже жизнеспособна."
"561056","Если вы имеете в виду Россию, то в России, если вы не приближенный к власть имущим, которые раскладывают по своим карманам бюджет страны, вы будете получать ровно столько, чтобы не умереть с голоду."
"571509","а разве ваш костыль не работает? http://ru.stackoverflow.com/questions/488143/%D0%9A%D0%B0%D0%BA-%D0%BF%D0%BE%D0%BB%D1%83%D1%87%D0%B8%D1%82%D1%8C-%D0%B8-%D0%BF%D0%B5%D1%80%D0%B5%D0%B4%D0%B0%D1%82%D1%8C-id-ajax?noredirect=1#comment571456_488143"
"437205","Этот ""Полковник"" меняет ники как перчатки, хрен запомнишь, а за новинками в садомазоизвращениях не слежу."
"441749","Закрыть вопрос нахуй, автора в топку и давайте его заминусуем! Нахуй ресурс, нахуй вопросы!"
"445462","Нет у меня вопросов по коду. У меня есть вопрос к мирозданию: за что вы придумали пхп и джаваскрипт? Ну явно ж для отсева идиотов, которые не умеют пользоваться  отладчиком, программировать не научились, да ни хера не знают, кроме умных слов ""в армию не пойду, я книжку для олигофренов прочитал, я джаваскрипт знаю и пхп"""
"459316","@Алексей До кого можно дорасти совершенно никак не связано с вашей квалификацией.  Квалификация и карьера - это вещи перпендикулярные. Например, Сердюков ""дорос"" до Министра Обороны. :) При этом наворовал и его за эти ""заслуги"", насколько мне известно, перевели на должность директора. Это связано лишь с тем, насколько вы будете заискивать перед вышестоящим начальством.:) Как говорится, не имей сто рублей, а имей сто друзей. Перефразируя, можно сказать, не имей высокую квалификацию, а имей друзей на высоких постах.:)"
"473152","Пока не докажите обратное не зачем закрывать, не соответствие в чем? Я спросил как отключить зум и он может отключаться чрез js css APIGoogle. ГДЕ **** ВАШУ НЕ СООТВЕТСТВИЕ?"
"480107","@Nick Volynkin  Раз вы не понимаете, о чем я говорю, то это - ваша позиция - позиция ХАМА. А если бы понимали, то не спрашивали меня. Так что у вас еще проблемы с логикой. Из вас, очевидно, плохой программист. Вот этого простого ""теста"" без всяких заданий вполне достаточно, чтобы сделать вывод о собеседнике, как о ПРОГРАММИСТЕ. Потому что ограниченные люди не могут быть хорошими специалистами."
"482494","@Regnet, А почему тогда lev09, понял сразу меня?. Может потому что среди вас Троллей много, таких как GrayHoax, Про Тартар. А lev09 как умный и образованный человек, ответил на ответ также четко как и я и описал вопрос. Если кото то обидел то сорь"
"483197","@VladD насколько я помню, данную задачу оптимально можно решить только полным перебором .."
"484065","о! Анально-фекальная матика! Знакомо. Наклеить ярлыки, обосрать соседа? только на русских сайтах! Да и на англоязычных так себя ведут тоже только русские."
"486337","ой,все?) не зависимо от того где бы я не пытался в скрипте крона вызвать этот метод-он все крашит. а если у вас пмс-пожалуйста не пишите  сообщения."
"488596","Да, дебилов много тут оказывается..."
"506979","нехорошо чужие ответы воровать"
"532915","ну и где обещаные ответы"
"539817","Установи Windows 10 и не парься"
"540021","@user197103 В общем нажимаете Wnd+R  (Wind)клавиша между Alt и Ctrl  слева на клавиатуре, пишете CMD, потом пишете там FORMAT С: /Q Потом на все непонятные вопросы нажимаете Y и Enter"
"543679","C# Быстрей чем C++ это факт"
"543812","На самом деле я президент России. Только тсссс. Это только между нами.. вот мой комментарий на их комментарий)"
"553358","Не стоит давать ссылки на другие сайты, если можно дать более развернутый ответ здесь."
"566611","Представьте табун лошадей в одной упряжке."
"566658","Я этот вопрос пока даже для себя не поставил четко. Просто у меня ощущение, будто что-то не так. К примеру, рассмотрим веб. Веб-приложения, веб-интерфейсы, да и все гомосеки из W3C, напрягают очень. Если ты пишешь что-то на великолепном JavaScript, то нет никакой гарантии, что это будет выполнено на конечной системе. Зачем-то запилили jquery какой-то. Все это движется в направлении наращивания количества ненужной информации типа заголовков HTTP1.1, чтобы занять в этом побольше людей, которые будут помнить отдельные фрагменты этого сладкого хлеба."
"3288","Да плюньте вы на это говно. Сделайте просто нормальный метод setTitle с нужными параметрами, а не этот нечитабельный строковой бред в качестве ключа."
"39475","Ну, если это что-то типа говнокода, тогда ответ единственный: никак, пока существует фттрибут тайтл."
"60969","Не дело женщине программированием заниматься :DDDDDDDD"
"62241","В браузере `javascript:alert(/^[-a-zA-Z\u0410-\u044F\']+$/.test(""ааа""));`работает. Так что проверьте у себя браузер, кодировки, опечатки."
"66483","таких тем полно, автора видать в гугле забанили("
"110746","[У гугла куча примеров](http://lmgtfy.com/?q=django+flatpages+extend)"
"113220","че это еще за ... ?"
"114292","что еще может написать человек с ником кармадрочер."
"128889","Не холивора ради, но... какой же стремный этот ваш php :D"
"173352","Ви таки когда-нибудь RTF формировали (мне -- приходилось). И зачем?"
"192063","Поздравляю"
"212583","мдааа... мой хрупкий мозг не способен воспринимаю ЭТО."
"221073","А не пойти ли вам DreanChild, на*** . Если я что то не знаю, мои слова не обязательно считать бредом. Если бы я знал, мной не был бы задан данный вопрос."
"245214","Не обращай внимание - мистер затычка и тут решил вылезисти, совершенно не понимания и не разбираясь как в макросах, так и гццизмах. Обыкновенный тутошний шут.


Если бы мистер затычка осилил хоть что-то - он бы понял, что макросы в гнуси сливают в хлам всё, что существует в этом мире, а уж про всякие м4 я и не говорю. Да и написать свой макроязык для Сишника - проще паренной репы.


Твой int * arr - не имеет смысла, как и твйо выхлоп в целом. Макросы не зло - зло неосиляторы, которые матчасть не осилили, а больтать любят, кукаретик ты мой."
"268180","@alexlz, завтра с соседями по парте побалаболишь. Там какраз балаболы уровня дна окияна любят болатать ниочем, причем крайне неаргументированно.

Кстати что? Что ты хотел сказать своей пастой?

Реально, подтип. А интересно short подтип?


Тогдакак gdb не интересен - он может говорить всё, что угодно."
"279810","Малорусский же, у них Э в другую сторону."
"304146","Нада сначал выучеть руский ясык"
"306541","яростно дрочить на спектрумовский асм в 2014 году -- это уже клиника.. (201 - это ret, к слову..)"
"329505","Лох?"
"343586","http://lmgtfy.com/?q=windows+7+ext4"
"345188","`Администратор` оказывается надо было писать по РУССКИ!!!! - т.е. ""Ђ¤¬Ё­Ёбва в®а""  А Винда не может проверку юзера устроить... тоже мне... корпорация монстров!"
"393958","@Никита___, запрос «How to ...» лучший друг программиста. И ещё, запретите себе копипаст, как только рука тянется скопировать строчку кода, задайте себе вопрос «а не ерунду ли я делаю», это очень помогает. Вот ваша задача без пасты: http://jsfiddle.net/doezuwoe/"
"420389","В Гугле спросить?"
"433121","ответ на Ваш вопрос - да, можно! Можно и графами и просто массивами. Это самый низ который должен суметь любой программист."
"434493","Голосовальщик нашелся тут"
"435193","По поводу остальных трёх параграфов - я вижу только какие-то фантазии о том, что что-то может измениться, и попытку спроектировать вундервафлю, сложность которой в разы превосходит сложность приложения. Разделяйте приложение не горизонтально на слои, а на вертикально, на слабо связанные небольшие компоненты, которые соответствуют бизнес-функционалу и решаемым проблемам."
"447302","как меня достали умники вроде тебя. мне не нужен был сарказм в ответе. я хочу получить просто ответ на свой вопрос. насчет велосипеда. конечно, проще юзать уже готовый продукт, но я не ищу легких путей. я хочу стать программистом, поэтому мне жизненно необходимо уметь изобретать велосипед. ты, гуглить ты умеешь, я оценил"". научишь так же гуглить?"
"447384","вы вообще нормальный? не знаете - не отвечайте на вопрос, если не знаете решения. ваш ответ как минимум некорректный, а как максимум не по теме."
"450038","а умник не хочет перестать умничать?"
"455421","Господи, как-будто ты не понял вопроса -_-
Не знаешь чем помочь, не пиши вообще, а то смотрящий за порядком типа."
"476127","@Dmitriy Simushe: Вы о чем? Если Вы о том что я сказал о ""наболевшим"", так это я так ""завуалировал"" свои мысли о людях, которые кричат что монгус херня, что они пользуются чисто монго, но то что они её пользуются в дев режиме они даже и не подозревают. Возможно это из-за ответчиков, которые копируют иностранные слова из хелпа, даже не удосужившись их перевести. И ведь наверняка они скопировали их, а сами не знают к какой это версии относится.. Что ещё сказать?"
"483062","Блин, кто-то может нормально ответить?"
"484015","Вы не хотите использовать библиотеки, но Вам надо чтобы это делалось легко. Вы уж определитесь, надо легко и с библиотеками или надо сложно и без библиотек."
"484083","Если нечего сказать, а главное не знаешь что сказать, то проходи мимо, советы аля почему так и не так не нужны. Напомнил мне одного сис. админа - линуксоида, которому задали вопрос Почему не работает сервер на Debian, а он в:ответ А почему вы  Debian поставили, надо было FreeBSD ставить -из той же оперы"
"484215","@Артемий Филатов Подумайте над тем, стоит ли вам тратить время на C++, когда с большим эффектом можно за это же время изучить JavaScript!:)"
"486338","На всякий случай вот вам ссылки: http://stackoverflow.com/questions/5127838/where-does-php-store-the-error-log-php5-apache-fastcgi-cpanel , http://phpfaq.ru/debug"
"501114","запустите и проверьте"
"510019","@xTIGRx Вам лет сколько, судя по всем вашим комментариям я могу сделать, что вы малолетнее быдло, ибо вы всем постоянно хамите и считаете, что умнее всех. Меня напрягает ваша манера общения, если вы и дальше будете хамить людям, то поверьте, я сделаю всё, что бы администрация этого сайта обратила на вас внимание"
"513746","как то хотел использовать Android для раздачи вайфая со стационарника. как платформа - то еще дно (я не любитель эпла - просто факт). не стоит эту дрянь использовать кроме как для звонков. если нет денег на колонки - купите наушники (звук явно лучше чем с динамика)"
"528522","Эх, щас бы грибов покушать, да на SO вопросики позадавать=)"
"532066","`Matrix B(4) = A;` это не валидный синтаксис."
"542243","@АлексейШиманский не знаешь - вали"
"543698","Ты явно не умный, если не знаешь что C# самый лучший язык"
"550617","@EvgeniyMiroshnichenko пример использования `Func<T>` для создания зависимости - [тут](http://ru.stackoverflow.com/questions/480040/%D0%9A%D0%B0%D0%BA-%D0%B2-app-%D0%BE%D0%BF%D1%80%D0%B5%D0%B4%D0%B5%D0%BB%D0%B8%D1%82%D1%8C-%D0%B7%D0%B0%D0%B2%D0%B8%D1%81%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D0%B8-%D0%B8-%D0%BA%D0%B0%D0%BA-%D0%B8%D1%85-%D0%BF%D0%BE%D0%BB%D1%83%D1%87%D0%B8%D1%82%D1%8C-%D0%B2-mainwindow/480041#480041) -- см. `this.Get<IFoo>();` - вызывает `new Foo`, определенный в `new Func<IFoo>(...);` понятно, что вместо `IFoo` может быть что угодно и специально называть разные ситуации не обязательно."
"554344","Минус за подгонку вопроса под костыль. [Подробнее](http://meta.ru.stackoverflow.com/q/2286/178988)."
"559474","в вопросе нет ни слова о jQuery :-)"
"567311","при беглом прочтении ничего не понятно. и это не форум - тут не рассуждают, а решают конкретные проблемы"
"582101","Для начала почитайте для чего в Python используют `*args` и `**kwargs`"
"593933","А как это поможет Маше? Она придет к профессору и принесет ему качественный код. А профессор скажет: ""А давайте, Машенька, я Вам поставлю за Вашу работу максимальный балл из тех, которые сгенерирует  предоставленный Вами код?"" ""А давайте!"" - ответила Маша, будучи уверенной в качественности кода (ведь у нее все работало). Но. Не получила Маша нифига. Потому как это самое ""нифига"" выдал качественный код на компьютере профессора. А вот объяснить, профессору, что у него ""неправильный"" компьютер (и почему так) Машенька не смогла. Вот тут-то и сказочке конец, а кто прочитал - молодец :)"
"413151","извините, а в чем смысл самому задавать вопрос и тут же самому давать на него ответ?"
"423979","я здесь как вопрос не задам - то обязательно вопрос не ясен - если бы он мне был бы яен - я б его не задавал - можете -10000 поставить - мне без разницы - здесь помощи не получить ни когда - база данных опыта - здесь база данных замороженных вопросов - если этим чувакам вопрос не ясен или они не знают ответ - то всё - все остальные тоже его не знают - кошмар - закройте форум этот и в 5ром общайтесь и друг друга замораживайте - смех а не сайт"
"427932","Тогда тем более сочувствую. И почему всякие малолетки, азов не освоив, а уже прутся игры писать? То есть браться за смую сложную заначу, пока ещё в горшок ходить не научились."
"428702","Почитать книжки по биоинформатике и сделать как там написано."
"432680","Abyx тебя забыли спросить, если тебя что-то не устраивает то молчи"
"438394","@TheDoctor: чувак, ты сказал что со мной развлекаются? Ты не перепутал меня со своей мамой? Да мне похую до модераторов и ников иди кури писю!"
"447277","И в Кубунту ошибка воспроизводится, хотя там UTF-8 - кодировка по умолчанию."
"452761","@ДенисКотляров, человек очень даже прав. Может вы еще ваш адрес впишите? Или город? это же все явно относится к Notifications в андроиде."
"459075","@Nofate ну тут просто пудак какой-то пришел и начал оффтопить, опросники тут не причем."
"462760","да, в хорошем смысле ) Несколько друзей у вас работают, да и вообще, репутация хорошая."
"476132","Сегодня же выходной и Вы наверное пьяны? Больше мне ничего на ум не приходит. А то если бы Вы не были пьяны, то я бы Вас послал..."
"487389","Я голосую за закрытие этого вопроса как не соответствующего теме, потому что вопрос слишком общий и может иметь конкретного решения."
"490406","@alexanderbarakin Почему-то думал что SO - это система помощи нуждающимся, а оказывается тут просто дрочат ... на рейтинг и медальки."
"492512","что за ерунду Вы пишете - `но будьте внимательны, сервис работает в основном UI потоке`...почитайте документацию"
"497826","Не является ответом на вопрос. Чтобы оставить свои замечания или попросить у автора уточнить вопрос, оставьте комментарий к вопросу. Вы можете оставлять любое количество комментариев под своим сообщением. Когда ваша [репутация](http://ru.stackoverflow.com/help/whats-reputation) достигнет необходимого уровня, вы сможете [комментировать сообщения любого пользователя](http://ru.stackoverflow.com/help/privileges/comment)."
"523830","ыыыыыыыыыыыыыыыы"
"528008","@Abyx я не считаю что это тема для обсуждения. Есть объективные критерии выбора, но искать теперь вы их будете не здесь."
"544150","""Где должны располагаться какие файлы"" - нигде, если сегодня вы завязываете свое АПИ на расположение файлов, то завтра немного изменив структуру вы сломаете АПИ для старых клиентов. А менять вы будете, не сомневайтесь + через некоторое время вам придется все полностью переписать, т.к. ваше текущее предположение в корне не верно. Послушайте что вам говорят, не изобретайте велосипеды с квадратными колесами без руля"
"544443","Вы обратились за помощью на сайт ""Stackoverflow на русском"", будьте любезны использовать в общении язык пользователей этого сайта (русский)"
"545247","@АртемКондра, лучше бы удалили ..."
"548689","Слыш русофоб гребанный, хочешь я его еще и на украинском продублирую - ты сначала попробуй ответить на поставленный вопрос! а потом уже высказывать претензии на каком языке мне задавать вопрос"
"550093","Комментарий - не ответ, а нужен ответ. Сюда люди не за колбасой приходят, а за ответом )"
"444836","опять Ёб...е минусовщики - знаний  не хватает на большее чем минусовать? слабо в коментах признаться о слобоумии? жмём на мину не думая - а просто потому, что вопрос не по уму?"
"446115","Вопросы, касающиеся использования программного обеспечения, если они не уникальны к программированию, являются вопросами не по теме."
"459033","Да ты еще и тугадум оказывается"
"467500","@foreblack  Похоже, у нас с вами одинаковый уровень! Я тоже знаю чуть лучше, чем на базовом уровне."
"478153","бесят меня такие вот помошники. просишь помощи, а они иди читай, гугли и тд. епт сложно сказать открой /etc/portage/package.use и сделай там такие то изменения."
"480025","@Dmitriy Simushev А вы сами собираетесь делать задачи кандидата, чтобы он оценил ваш уровень? И как вы относитесь к тому, что после собеседования он доведет до сведения вашего руководства, что ваш уровень крайне низкий? И он действительно крайне низкий, если вы только так в состоянии что-то выяснить о собеседнике."
"481390","@Sergiks Например, одного моего коллегу по бывшей работе, который не написал НИ одной строчки кода, взяли руководителем группы, так как в своем резюме он описал все, чем занимался наш отдел. То есть повыдергивал все заумные термины.:) Вот именно такие и пробираются на верх, а затем устраивают тестирование. У них просто нет другого способа определиться по отношению к кандидату на вакансию, так как сами они в программировании НИКТО и зовут их НИКАК. Вот эти НИКТО и НИКАК и поставили отрицательные баллы моему ответу."
"482476","@GrayHoax, А причем тут Кронос? Если бы мне нужна была инфа по истории я бы написал это на сайте по истории с метками История, древняя История и т.д.

Сайт StackOverlow для программистов, с метками PHP, Cron, JS. Где вы логику свою потеряли?. Случаем не Кронос ли отобрал у ваших предков, перед заточением в Тартар?"
"485441","[Google](https://www.google.com/search?q=dle%20%22%7Baddcomments%7D%22&ie=utf-8&oe=utf-8)"
"488692","@АнтонСазонов ты будучи моральным уродом и пресмыкающимся, не сможешь что-то донести до других, тем более когда ты совершал грубые ошибки тебе на это корректно указывали."
"492768","@DmitriySimushev, ну, что тут сказать. Если здесь теперь собралась такая толпа ... -- удаляйте все к ..."
"495133","@I_CaR вот пока такие как ты собирают 25тыр, такие как они и будут продолжать свой ""бизнес"""
"495912","у меня здесь синтаксические ошибки сделаны специально, чтобы мне объяснили как правильно определить массив визуальных объектов, а не тыкали в ошибки синтаксиса, я когдо копировал я видел, что VS ругается на PictureBox. Да вообщем я нашел в проектах у себя решение ==> Label[] mySt = new Label[n]; //Массив стикеров, И ему по mySt работаем . Так трудно было правильно ответить?"
"506658","был подобный вопрос вот в этой теме: http://ru.stackoverflow.com/questions/462191/%D0%BA%D0%B0%D0%BA-%D0%B2%D0%B0%D0%BC-%D0%BD%D0%B0%D0%B7%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5-%D1%82%D0%B5%D0%B3%D0%B0"
"510202","Глупости вы говорите. `readfile` отлично работает, просто вы не умеете его готовить"
"512981","так, сентенция в воздух. Каждый развлекается как может."
"515614","Очень даже сможете. У вас же будет список оставшихся ид"
"523520","Видимо эта задача из разряда тех, что задал Эйнштейн и на который не может ответить 99.999...% людей."
"531994","пасибки))))))))"
"538317","@free_bsd тогда есть смысл развивать свои экстрасенсорные способности"
"543694","Пошел вон C# Хейтер. Отправляйся на свой linux!!"
"545512","напишите JS попопо"
"546677","Можно на виртуальной машине запускать браузер, делать скриншот экрана, считывать данные и отправлять пользователю :)"
"429790","чет проиграл, что ж ты делаешь содомит! Решение: читай что такое алгоритм, ВНИМАТЕЛЬНО читай."
"434734","в гугле забанен?    
https://www.google.com.ua/webhp?sourceid=chrome-instant&ion=1&espv=2&es_th=1&ie=UTF-8#q=jquery%20onclick%20for%20each%20img&es_th=1"
"438371","Блин, не получилось сделать как у тебя с цитатой, ты так не сможешь понять... не осилишь..."
"442315","И в чем вопрос? http://ru.stackoverflow.com/help/how-to-ask"
"449310","google -> 15 секунд -> ответ. https://www.google.com.ua/webhp?sourceid=chrome-instant&ion=1&espv=2&es_th=1&ie=UTF-8#q=android%20webview%20video%20fullscreen&es_th=1"
"474069","@Qwertiy Это лишь для дураков все просто и понятно.:) А в жизни квалифицированных программистов нередко увольняют, так как на их фоне другие выглядят бездарностями или своим приятелям и родственникам нужно обеспечить работу, то бишь зряплату. А в руководители берут вообще ""своих"" людей, которым ""доверяют"". Вон, Сердюков наворовал в крупных размерах, а ему все равно ДОВЕРЯЮТ, и потому Сердюков по-прежнему на руководящей должности.:) Ну а дуракам вы можете рассказывать свои сказки. они дураков и вас самого будут успокаивать и вселять надежду.:)"
