"575701","","-7","<pre><code>class Program
    {

        static void Main(string[] args)
        {
            const string url = ""http://www.mixonkz.net/load/1"";
            const string host = ""127.0.0.1"";
            const int port = 9050;
            var parser = new Parser(url, host, port, SiteConfigEnum.Kazah);
            parser.Parse();


            Console.Read();
        }
}
</code></pre>

<p>Программа для выдачи прокси ip Advor</p>

<pre><code>using System;
using System.Collections.Generic;
using System.Globalization;
using System.Linq;
using System.Net;
using System.Runtime.Remoting.Messaging;
using System.Text;
using System.Web;
using HtmlAgilityPack;

namespace HTMLParser
{
    class Parser
    {
        private string _url;
        private readonly string _advorIp;
        private readonly int _advorPort;
        public Encoding PageEncoding { get; set; }
        private HtmlDocument _htmlDocument;

        List&lt;string&gt; _links = new List&lt;string&gt;();
        Dictionary&lt;string, string&gt; _pages = new Dictionary&lt;string, string&gt;();
        delegate void InitializeMethod();

        private InitializeMethod _initialize = null;
        private SiteConfigEnum _config;
        private PageNodeHelper _pageNodeHelper;

        public Parser(string url, string advorIp, int advorPort, SiteConfigEnum config)
        {
            _advorPort = advorPort;
            _advorIp = advorIp;
            _initialize = InitializeByProxy;
            ConstructorInitializer(url, config);
        }

        public Parser(string url, SiteConfigEnum config)
        {
            _initialize = InitializeWithoutProxy;
            ConstructorInitializer(url, config);
        }

        private void ConstructorInitializer(string url, SiteConfigEnum config)
        {
            _url = url;
            _config = config;
            _pageNodeHelper = new PageNodeHelper(config, url);
        }

        private void InitializeWithoutProxy()
        {
            var webClient = new WebClient
            {
                Encoding = Encoding.Default
            };
            LoadHtml(webClient);
        }

        private void InitializeByProxy()
        {
            var webClient = new WebClient
            {
                Proxy = new WebProxy(_advorIp, _advorPort),
                Encoding = Encoding.Default
            };

            LoadHtml(webClient);

        }

        private void LoadHtml(WebClient webClient)
        {
            try
            {
                var page = webClient.DownloadString(_url);

                var htmlDocument = new HtmlDocument();
                htmlDocument.LoadHtml(page);
                PageEncoding = webClient.Encoding = htmlDocument.DeclaredEncoding;
                _htmlDocument = htmlDocument;
            }
            catch (Exception ex)
            {
                Console.WriteLine(ex.ToString());
            }
        }

        public void Parse()
        {
            _initialize.Invoke();

            var page = _pageNodeHelper.TryGetPageNode(_htmlDocument, 3);
            _htmlDocument = null;
            GoToPage(page);
            _links = _pageNodeHelper.GetLinks(_htmlDocument);

            foreach (var link in _links)
            {
                GoToLink(link);
                var downloadLink = GetDownloadLink();
                var webClient = new WebClient {Proxy = new WebProxy(_advorIp, _advorPort)};
                webClient.DownloadFile(downloadLink.Value, ""c:\\temp\\"" + downloadLink.Key + "".mp3"");
            }
        }

        private KeyValuePair&lt;string, string&gt; GetDownloadLink()
        {
            HtmlNode linkTextnode;
            HtmlNode link;
            string result;
            Encoding wind1251 = Encoding.GetEncoding(1251);
            byte[] wind1251Bytes;
            string utf8String;

            switch (_config)
            {
                case SiteConfigEnum.Kavkaz:
                    linkTextnode = _htmlDocument.DocumentNode.Descendants()
                        .FirstOrDefault(o =&gt; o.ParentNode.Name == ""h1"" &amp;&amp; o.Name == ""font"");

                    wind1251Bytes = wind1251.GetBytes(linkTextnode.InnerText);
                    utf8String = Encoding.UTF8.GetString(wind1251Bytes);
                    link =
                        _htmlDocument.DocumentNode.Descendants()
                            .FirstOrDefault(
                                o =&gt;
                                    o.Attributes[""class""] != null &amp;&amp;
                                    o.Attributes[""class""].Value.Contains(""download_button2""));
                    result = GetLink(link);
                    return new KeyValuePair&lt;string, string&gt;(utf8String, result);
                case SiteConfigEnum.Uzbek:
                    linkTextnode =
                        _htmlDocument.DocumentNode.Descendants()
                            .FirstOrDefault(o =&gt; o.ParentNode.Attributes[""class""] != null 
                            &amp;&amp; o.ParentNode.Attributes[""class""].Value.Contains(""full-news"")
                            &amp;&amp; o.Name == ""h1"");
                    link =
                        _htmlDocument.DocumentNode.Descendants()
                            .FirstOrDefault(
                                o =&gt;
                                    o.ParentNode.Attributes[""style""] != null &amp;&amp;
                                    o.ParentNode.Name == ""div"" &amp;&amp; o.Name == ""a"");
                    result = GetLink(link);
                    return new KeyValuePair&lt;string, string&gt;(linkTextnode.InnerText, result);
                case SiteConfigEnum.Kazah:
                    linkTextnode =
                        _htmlDocument.DocumentNode.Descendants()
                            .FirstOrDefault(o =&gt; o.ParentNode.Attributes[""class""] != null
                            &amp;&amp; o.ParentNode.Attributes[""class""].Value.Contains(""gggg1_2"")
                            &amp;&amp; o.Name == ""h1"");
                    wind1251Bytes = wind1251.GetBytes(linkTextnode.InnerText);
                    utf8String = Encoding.UTF8.GetString(wind1251Bytes);

                    link =
                        _htmlDocument.DocumentNode.Descendants()
                            .FirstOrDefault(o =&gt; o.ParentNode.Attributes[""class""] != null
                            &amp;&amp; o.ParentNode.Attributes[""class""].Value.Contains(""downloadknopka"")
                            &amp;&amp; o.Name == ""a"");
                    result = link.GetAttributeValue(""href"", null);

                    return new KeyValuePair&lt;string, string&gt;(utf8String, result);
            }
            throw new Exception(""Need initialize configuration"");
        }

        private void GoToLink(string pageLink)
        {
            Dispose();
            _url = pageLink;
            _initialize.Invoke();
        }

        public Dictionary&lt;string, string&gt; Pages { get { return _pages; } }



        private void GoToPage(HtmlNode page)
        {
            Dispose();
            _url = _pageNodeHelper.GetPageUriByPAgeNumber(page.InnerText);
            _initialize.Invoke();
        }

        private void Dispose()
        {
            _htmlDocument = null;
            _url = null;
        }

        private HtmlNode GetNextPageNode(HtmlDocument document)
        {
            var currentPage = _pageNodeHelper.GetCurrentPageNode(document);
            var currenPageNumber = Convert.ToInt32(currentPage.InnerText);
            var result = GetNextPageNodeByCurrent(document, currenPageNumber);
            return result;
        }

        private string GetLink(HtmlNode innerHtml)
        {
            var linkNode = innerHtml;
            if (linkNode != null)
            {
                var link = linkNode.GetAttributeValue(""href"", null);
                link = HttpUtility.HtmlDecode(link);
                return link;
            }
            return null;
        }

        #region Private Helpers
        private static List&lt;HtmlNode&gt; FilterFirstLevelNodes(HtmlDocument document)
        {
            var toftitle = document.DocumentNode.Descendants().Where
                (x =&gt; (x.Name == ""a"" &amp;&amp; x.Attributes[""id""] != null &amp;&amp;
                       x.Attributes[""id""].Value.Contains(""tid-link""))).ToList();
            return toftitle;
        }

        private static HtmlNode GetNextPageNodeByCurrent(HtmlDocument result, int currentPage)
        {
            var nextPage = currentPage + 1;
            var toftitle =
                result.DocumentNode.Descendants()
                    .FirstOrDefault(
                        x =&gt;
                            (x.ParentNode.Name == ""span"" &amp;&amp; x.ParentNode.Attributes[""class""] != null) &amp;&amp;
                            x.ParentNode.Attributes[""class""].Value.Contains(""pagelink"")
                            &amp;&amp; x.Name == ""a"" &amp;&amp; x.InnerText.Contains(nextPage.ToString(CultureInfo.InvariantCulture)));
            return toftitle;
        }

        private static List&lt;HtmlNode&gt; FilterSongsNodes(HtmlDocument document)
        {
            var toftitle = document.DocumentNode.Descendants().Where
               (x =&gt; (x.Name == ""div"" &amp;&amp; x.Attributes[""class""] != null &amp;&amp;
                      x.Attributes[""class""].Value.Contains(""musicset-track__download""))).ToList();
            return toftitle;
        }
    }
    #endregion
}
</code></pre>

<p>От себя скажу, с такими вопросами ты далеко не уйдешь. Учи win forms</p>
",""
"413989","","-7","<p>альт линукс - облачное решение для пидорасов</p>
",""
"84981","","-7","<p>Вот так, например:</p>
<pre><code>if ($res == 'TRUE') {
    echo ""Все ок!"";
}    
else {
    exit(""Ошибка!."");        
}
</code></pre>",""
"2955","","-7","<p>На самом деле не понимаю в чём суть сложности вопроса? Как я понял objective C поддерживает объектно ориентированное программирование. Чесно говоря я не работал с Obj-C, а работаю на С/С++. Во всех язвках ООП выполняет одну и ту же функцию, поэтому я объясню ""на пальцах"" как это выглядит на с++.  В языке С++ (да я думаю что и в Obj-C) есть наследование. Наследование поддерживает экземпляры класса. Например мы можем унаследовать 1 класс для 10 других экземпляров класса. Ну а объект это... Легче на примере:</p>
<pre><code>class car
{

   public:

   //Какие то переменные

   protected:

   //другие переменные

};

car BMW;
</code></pre>
<p>BMW в этом случае и есть класс.</p>",""
"431954","","-7","<p>Если необходимо знание английского языка для работы, ребятки, вот: <a href=""http://elcomart.com/show/458394.html"" rel=""nofollow"">http://elcomart.com/show/458394.html</a> выбрала себе подходящего репетитора по английскому языку. Большой выбор профессионалов, индивидуальный подход, недорого. Результат не заставил ждать! Сейчас готовлюсь к поездке в Лондон на стажировку. Всем желаю удачи) </p>
",""
"425650","","-7","<p><strong>nekaneka</strong>,написать собственно сам алгоритм на языке java, искал в интернете, нашел примеры только на других ЯП</p>
",""
"431475","","-7","<p>Отличная статья про верстку письма. А кто делает дизайн письма, нашел отличную статью для них <a href=""http://css-html.ru/stati/tak-sozdaetsya-dizajn-htlm-pisma/"" rel=""nofollow"">http://css-html.ru/stati/tak-sozdaetsya-dizajn-htlm-pisma/</a></p>
",""
"472137","","-7","<p>""прямой"" броузер на смартфоне будет и так правильно отображать <a href=""http://apteka103.org.ua"" rel=""nofollow"">сайт</a>.</p>
",""
"30384","","-7","<p>Этап дебагинга должен отсутствовать совсем. Только православные тесты, как можно больше тестов.</p>",""
"303350","","-7","<p>Есть намного проще вариант и не нужен никакой strlen.
Пишешь string s = ....
А потом s.length() - и все.</p>",""
"443535","","-7","<p>C++ не нужен, правда. Это язык для старперов, которые многими поколениями с кровью и потом пишут игровые движки. Изучите лучше C# или Java, чтобы зарабатывать деньги. На этих языках можно писать код, а не пердолиться с компилятором. С++ можно изучать 10 лет и испытывать боль ниже спины оттого, что везде требования 3-6 лет опыта работы, в то время как на современных языках можно быстрее найти работу.</p>

<p>Обычно в поддержку цпп выступают так называемые кресторабы. Это недалекие люди, которые повелись на моду. Как правило крестораб не знает никаких языков кроме С++, поэтому так яростно его защищает.</p>

<p>Если говорить о заработке, то лучше будет выучить C# и Java. Если говорить об интересности, то интереснее будет лисп и хаскель. C# также интересен, потому что содержит огромное количество удобного синтаксического сахара.</p>
",""
"454613","","-7","<p>Если файл на ней ещё не стёрт, то попробуй просто для начала скопировать его несколько раз в разные директории. Если на флешке гдё-то затаился ненадёжный бит, то возможно что одна из копий просто откроется. Если нет, то, например, BadCopyPro. Ну или любые другие программы, типа RStudio» или утилиту восстановления <a href=""https://www.repairtoolbox.com/ru/illustratorrepair.html"" rel=""nofollow"">https://www.repairtoolbox.com/ru/illustratorrepair.html</a> Illustrator Repair Toolbox или как альтернативу использовать программу RRF (Rapid Recovery Files)</p>
",""
"449627","","-7","<p>Долбоебы. Нативный код - родной код!</p>
",""
"446138","","-7","<ul>
<li>zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz</li>
</ul>
",""
"443271","","-7","<blockquote>
  <p>На самом деле львиную долю народа интересует в нанимаемых программистах три вещи:
  умение быстро доучиваться и творчески решать задачи;
  умение писать качественный код - то есть не содержащий багов, не содержащий ошибок в безопасности, не содержащих глупых ошибок, которые снижают быстродействие;
  умение приспосабливать к работе в команде.</p>
</blockquote>

<p>Таким образом получаем, что программистишка - это просто дорогой сантехник или электрик, опущенец, выполняющий грязную работу в то время как начальник гребет бабло. Современный программистишка стал, наконец, тем, кем он и должен являться - быдлом, не способным жить высокими интересами, рабом и исполнителем. Программистишка это просто скот, отлично соответствующий духу времени, когда платят не за творчество, а за рутину. Поэтому те, кто хоть что-то из себя представляет в математике и алгоритмах, сразу после выпуска из универов валят за рубеж, потому что в рашке жизни нет. А фундаментальные специалисты, которые двигают прогресс далеко вперед - в рашке сосали, сосут и будут сосать, пока мировой порядок не изменится в сторону понимания ценности способности мыслить, творить и заглядывать в будущее с помощью жизненного опыта и фундаментальных знаний.</p>

<p>Разница между обучением у нас и в каком-нибудь Гарварде не только в программе и в качестве преподавания, но и в связях. Люди там формируют связи и знакомства, которые важнее любого образования. Поэтому выпускники там так или иначе участвуют в создании всяких научных проектов и стартапов, либо добиваются высокого положения в корпорациях. Люди там получают офигительные навыки в своем деле, поэтому на 3-м курсе там уже работают во всяких гуглах/эпплах/микрософтах. </p>

<p>А что же в рашке? Рашкинское ИТ состоит из макак и соснувших в других сферах дебилов, которые думают ""ВОТ ВЫУЧУ ЖАВУ СТАНУ САМЫМ КРУТЫМ"", а на деле будет ""ПАЦАНЫ, ПХП 5 ЛЕТ, ПОЛУЧАЮ 18 ТЫЩ, КУДА ПЕРЕКАТИТЬСЯ?"" в то время как гарвардцы и митовцы во время учебы идут на стажировку в гуглы и получают 7к долларов в месяц. Зато русский раб отлично понимает, что фундаментальные знания у нас не нужны, здесь профитнее быть быдлом и, не поднимая головы, выполнять приказы хозяина.</p>

<p><a href=""https://gans-spb.livejournal.com/20663.html"" rel=""nofollow"">https://gans-spb.livejournal.com/20663.html</a></p>
",""
"435294","","-7","<p><a href=""http://bigpicture.ru/?p=644410"" rel=""nofollow"">купить жидкий каштан</a></p>

<p>купить жидкий каштан
купить жидкий каштан
купить жидкий каштан
купить жидкий каштан</p>
",""
"435456","","-7","<p>Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak FFak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak ak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak Fak</p>
",""
"487107","","-7","<p>Потому что <code>unset</code> удаляет всё с потрохами, а переменную, прописанную в классе, просто так не вырвать и не выкинуть в ящик.</p>
",""
"539685","","-7","<p>Все зависит от области в которой вы хотите работать: веб-разработка, мобильные приложения, системное программирование и т.д. Выбираете направление,  открываете сайт по поиску работы смотрите вакансии  зарплаты и делаете для себя выводы, вообще такие языки как C++, Java, C# - ближайшие 5-10 лет точно не куда не  денутся, так как уже проверенные временем, с большим багажом библиотек, выбирайте из них, будут советовать начать с PHP, Ruby, Python  не слушайте, не стоит делать ошибку в начале пути, мое личное мнение сначала учить надо C++, после него остальные языки выучить не составит особого труда.
Я бы выбрал С++, C# для изучения, очень много задач из разных областей можно на них решать, например на С№ можно писать и под веб и мобильные приложения(Xamarin) причем на несколько платформ (Android,iOS,Windows) и десктопные приложения.
Что то я увлекся. Выбирайте из С++, Java, C#</p>
",""
"548576","","-7","<p>Предостовляем фальшивые деньги для терминалов , банкоматов 
Банкноты имеют все знаки различия и светятся в ультрафиолете! Простым глазом не отличить! 
Идеально подходит для пополнения ""левых"" карт с последующим снятием в банкоматах
Качество - Предоставляемая нами продукция имеет высокий уровень качества,что позволяет обходить известные терминалы QiWi , I-Box ,ПСКБ,
ATM , Cash-Point , RTM
Гарант приветствуется .
По вопросам : ii.kristi.ii@mail.ru</p>
",""
"548578","","-7","<p>Предостовляем фальшивые деньги для терминалов , банкоматов 
Банкноты имеют все знаки различия и светятся в ультрафиолете! Простым глазом не отличить! 
Идеально подходит для пополнения ""левых"" карт с последующим снятием в банкоматах
Качество - Предоставляемая нами продукция имеет высокий уровень качества,что позволяет обходить известные терминалы QiWi , I-Box ,ПСКБ,
ATM , Cash-Point , RTM
Гарант приветствуется .
По вопросам : ii.kristi.ii@mail.ru</p>
",""
"489825","","-7","<p>Новый новостной ресурс: предлагаем вашему вниманию только важные 
на наш взгляд новости, которые могут повлиять на наш образ жизни.
Новости берём из СМИ, форумов, ТВ, радио разных стран.
Так же на сайте есть страница, где собраны большинство живых 
форумов русскоговорящих эмигрантов из разных странах.
Вообщем заходите посмотреть, хорошего вам дня!</p>
",""
"504735","","-7","<p>Shop55OMS Шишки, LSD ,Кокаин ,Амфетамин , Гашиш, Экстази Отправка по РФ
<a href=""http://shop55oms.weebly.com"" rel=""nofollow"">http://shop55oms.weebly.com</a></p>
",""
"479287","","-6","<p>Из двух зол выбирают меньшее:) Это Жава без вопросов:D</p>
",""
"521550","","-6","<p>Способов очень много. От флагов, до эксепшн. Но я бы делал двойной break
break;break;</p>
",""
"529990","","-6","<p>Зависит что за массив, конечно...</p>

<p>Конвертируешь в <code>Set&lt;String&gt;</code></p>

<pre><code>new HashSet&lt;String&gt;(Arrays.asList(array));

Set&lt;String&gt; commonOnes = biggerSet.retainAll(smallerSet);
biggerSet.removeAll(commonOnes).add(smallerSet.removeAll(commonOnes))
</code></pre>

<p>пример:</p>

<pre><code>String[] ID1={""19"",""20"",""12"",""13"",""14""};
String[] ID2={""10"",""11"",""12"",""13"",""15""};

// Result={""14"",""15"",""19"",""20"",""10"",""11""};

Set&lt;Integer&gt; union = new HashSet&lt;Integer&gt;(Arrays.asList(ID1));
union.addAll(Arrays.asList(ID2);

Set&lt;Integer&gt; intersection = new HashSet&lt;Integer&gt;(Arrays.asList(ID1));
intersection.retainAll(Arrays.asList(ID2);

union.removeAll(intersection);
</code></pre>
",""
"507645","","-6","<p>MySQL command line. Графические IDE при изучении основ могут отвлекать лишними телодвижениями- настройка интерфейса, и т.д. и т.п.)</p>
",""
"508330","","-6","<p>Шаг 1. Правой кнопкой мыши щелкните “базы данных” и опцию <code>Attach</code>, чтобы открыть диалоговое окно выбранной Базы данных.</p>

<p>Шаг 2. Нажмите на кнопку “Добавить”, чтобы открыть диалоговое окно <code>Locate Database Files</code>.</p>

<p>Шаг 3. Введите полное имя файла <code>.mdf</code>, как показано в следующем примере: C: файлы \ Data \ my_data.mdf
Нажмите кнопку ""OK"". <code>SQL Server Management Studio</code> загружает базу данных из файла <code>.mdf</code>.
Все!
Прога тоже может пригодиться
<a href=""http://www.oemailrecovery.com/ru/sql_recovery.html"" rel=""nofollow"">http://www.oemailrecovery.com/ru/sql_recovery.html</a></p>
",""
"549215","","-6","<pre><code>public static void main(String[] args) {
    Integer a;
    Integer b;

    Scanner scanner = new Scanner(System.in);

    boolean flag = false;
    try{
    while (!flag) {
        System.out.print(""Input A: "");
        a = getInteger(scanner);
        if(a != null){
            System.out.print(""Input B: "");
            b = getInteger(scanner);
            if(b != null){
                System.out.println(String.format(""Sum: %d"", a + b));
            }
        }
    }
    }
    catch(Exception e){
        System.out.println(""Bye!"");
    }
}

private static Integer getInteger(Scanner scanner) throws Exception {
    String input = scanner.nextLine();
    input = input.trim();
    Integer number = null;
    if (!""stop"".equals(input)) {
        try {
            number = Integer.parseInt(input);
        } catch (NumberFormatException e) {
            System.out.println(""Ошибка ввода"");
        }
    }
    else{
        throw new Exception(""Bye!"");
    }
    return number;
}
</code></pre>
",""
"549692","","-6","<p>Привет все мои зрители я Ребекка Диш я 28years Я замужем за последнее время г-н Ричард воды я из долларов США Техас У меня есть один детей, мой покойный муж заразил меня ВИЧ-инфекцией, прежде чем он умер, я потратил столько денег на покупку наркотиков из больницы надеются, что он будет вылечен до сих пор все было напрасно .i связался так много травяных врачей, которые они действительно пытались там лучше, но не смог предоставить для меня возможное лечение, к счастью, мой хороший друг рассказал мне о большой травяной медицина Heller позвонить доктору МРС, который также помочь ей, когда она была затронута с вызова болезнь генитальным герпесом она представить меня человеку позвонить доктору МРС у меня не было никакого выбора, кроме как выполнить то, что д-р МРС хотят предложить мне, потому что я действительно хочу это заболевание быстро пошло от моей системы, так что я сделал все, что доктор сказал МРС и он в конце концов доказать мне, что он действительно мощный травяной медицины Геллер Доктор МРС действительно вылечить me.dr МРС благодарный травяные Heller благословит Бог купить, спасибо за помощь и хорошее время я работал с вами, благодаря д-ру МРС для принятия мою жизнь лучше сегодня. вы связаться с ним для любого вида болезни на визы по электронной почте или по телефону drifaolokune@gmail.com +2347061824880</p>
",""
"436226","","-6","<p>Единственный БЕСПЛАТНЫЙ софт автопостинга в Фейсбук, который работает на данный момент. Не использует API и 100% эмулирует человека. Скачать можно здесь:
<a href=""http://www.pohmeliy.com/ru/download"" rel=""nofollow"">http://www.pohmeliy.com/ru/download</a></p>
",""
"442287","","-6","<p>Есть правила кода общие для всех языков, я скажу то что помню.
Оформляешь код чтобы у него были отступы и тд. Разбиваешь на функции только в том случае если функция будет использоватся много раз в разных участков кода. В активностях лучше размещять тот код который нужен данной активности, также этот код потом уничтожается вместе с активностью когда он не нужен. На классы делить это если код встречается во многих активностях, так даже и обновлять легче и отладку легче делать. Следить за статическими переменными, они остаются в памяти и их вызвать можно из любого кода, а когда они не нужны они будут висеть. Я переменные раставлять пытаюсь так, например в oncreate кладу то что должно выполнится один раз и записатся все эти ссылки активности в глобальные, чтобы не делать лишних движений программе в коде. Использовать минимум костылей, то что уже реализовано в джаве или андроиде, не изобретать:) И этоже джава тут надо следить за функциями null:) а так существует много способов письмы кода, но я говорю как я делаю:)</p>
",""
"443201","","-6","<p>здесь было невежливое содержимое, но его удалили. Поставьте минус.</p>
",""
"446137","","-6","<p>яя
zzzzzzzzzzzzzzzzzzzzaaaaaaaaaaaaaaaaaaaaaaa</p>
",""
"450779","","-6","<p>Where is the code of a bitch? I fucked your mouth</p>
",""
"117111","","-6","<p>10 возмутительных багов IE и пути их решения  Сегодня я намерен представить вам 10 самых распространенных багов, имеющих место в браузерах IE, а так же расскажу как их избежать.  Вступление  В практике каждого веб-разработчика были проблемы, связанные с непониманием  браузерами IE некоторых элементов кода. И я как разработчик тоже постоянно  сталкиваюсь с такими причудами IE, что порой просто хочется биться головой об  стенку! Однако, время идет, мы учимся на своих ошибках, хотя правильней будет  сказать не своих, а браузера IE, и начинаем понимать и привыкать к его странному  поведению. Нам приходится с этим мириться, так как еще есть пользователи,  продолжающие пользоваться 6 версией IE. Самый лучший способ  <a href=""http://ruseller.com/lessons.php?rub_id=28&amp;id=469"">...читать дальше.</a></p>",""
"453766","","-6","<p>Скорее всего у вас поврежденные ключи реестра Windows, связанные с Photoshop.exe / Adobe Photoshop CS3.
Прочитайте информацию на этом сайте <a href=""http://windowsmax.net/topic/2375-posovetuite-soft-dlia-photoshop/?p=51502"" rel=""nofollow"">http://windowsmax.net/topic/2375-posovetuite-soft-dlia-photoshop/?p=51502</a>
Так же воспользуйтесь моей инструкцией,лично мне не раз помогала:
1.Заходим в «мой компьютер», выделяем нужный диск или папку.
2. Начинаем сканирование выбранного диска.
3. После сканирования программа отобразит все файлы. Удаленные файлы и папки будут помечены специальным красным крестиком.
4.Выделяем нужные нам файлы и жмем кнопочку «Восстановить».
Еще есть универсальное и быстрое решение,программка очень быстро и эффективно работает
<a href=""https://www.repairtoolbox.com/ru/photoshoprepair.html"" rel=""nofollow"">https://www.repairtoolbox.com/ru/photoshoprepair.html</a></p>
",""
"241162","","-6","<p>Нафек нано vi или еще круче emacs. Нано вообще не вариант.</p>

<p>Ответ на вопрос: попробуйте <a href=""https://askubuntu.com/questions/90013/how-do-i-enable-syntax-highlighting-in-nano"">эту линку</a> поизучать и <a href=""http://how-to.wikia.com/wiki/How_to_use_syntax_highlighting_with_the_GNU_nano_text_editor"" rel=""nofollow noreferrer"">вот эту</a>.
А тут сравнить можно как <a href=""http://www.bytemods.com/howto/94/turn-on-syntax-highlighting-for-vim-and-nano"" rel=""nofollow noreferrer"">включается синтаксис в Vi Nano</a></p>
",""
"469545","","-6","<p>Парсинг - очень кропотливый объемный по времени труд. Я держу ИМ , парсил его с помощью их parsing.by Откликнулись, оперативно и недорого сделали все, как я хотел. Советую, если что ;)</p>
",""
"494009","","-6","<p>Во ты шаришь!
Код вообще четкий!</p>
",""
"495442","","-6","<p>начинай со строготипизированных языков ( к ним относится java ).</p>

<p><a href=""https://stepic.org/"" rel=""nofollow"">советую</a>.</p>

<p>на данном ресурсе есть достаточно понятных hello world курсов.</p>
",""
"495448","","-6","<p>Я бы посоветовал СИ# для игр, но python тоже хорош особенно для начинающим </p>
",""
"497808","","-6","<p>-5 дизлайков - типичный пример C# программиста. Вот об этом я вам и говорю.</p>
",""
"454975","","-6","<p>Попробуй это <a href=""http://kak-iskat.ru/?q=javascript%20%D0%BF%D1%80%D0%BE%D0%B2%D0%B5%D1%80%D0%B8%D1%82%D1%8C%20%D0%BF%D1%83%D1%81%D1%82%D0%BE%D0%B9%20%D0%BE%D0%B1%D1%8A%D0%B5%D0%BA%D1%82%20"" rel=""nofollow"">тЫц</a>, может поможет</p>
",""
"171752","","-6","<p>JDBC в помощь. Туда SQL запрос передавай. классика. Что не ясно спросишь.</p>",""
"9846","","-6","<p>Это означает диапазон IP  адресов от 192.168.0.0 до 192.168.0.16</p>",""
"255002","","-6","<p>Если вы за открытый исходный код, свободное программное обеспечение и т.д. - Python + Django. Я лично не люблю мелкософт.
По поводу литературы: ее по django почти нету потому, что у них очень хорошая документация. Я считаю ее вообще одной из лучших документаций которые я когда-либо видел. 
А вообще - Scala + play</p>",""
"464558","","-6","<p>Идите лесом вас никто не звал!!!!!понятно?????</p>
",""
"431476","","-6","<p>Отличная статья. Вот нашел еще вариант как можно легко отправить HTML письмо <a href=""http://css-html.ru/stati/mozilla-thunderbird/"" rel=""nofollow"">http://css-html.ru/stati/mozilla-thunderbird/</a></p>
",""
